pt3ISO,TradeValue,rt3ISO,period
FJI,12052,NZL,2015
FJI,110188,NZL,2015
FJI,446,PER,2015
ETH,351,POL,2015
FRO,98,POL,2015
ETH,19,QAT,2015
ETH,369,IND,2015
FJI,10176,IND,2015
ETH,1385,SGP,2015
FJI,1495,SGP,2015
FJI,70814,SGP,2015
ETH,1,SVK,2015
ETH,962,ZAF,2015
ETH,39,ESP,2015
ETH,141604,SWE,2015
FRO,31665,SWE,2015
ETH,2067,CHE,2015
FJI,150,THA,2015
FJI,1646,THA,2015
ETH,28411,ARE,2015
ETH,32367,TUR,2015
ETH,506573,GBR,2015
FRO,4432,GBR,2015
FLK,4196,GBR,2015
ETH,543719,USA,2015
FRO,3885,USA,2015
FLK,9950,USA,2015
FJI,49872,USA,2015
FJI,7855,WSM,2015
FJI,396135,AUS,2010
ETH,1809,AUT,2010
ETH,1412,BEL,2010
FJI,6975,BEL,2010
ETH,105737,CHN,2010
FJI,264,CHN,2010
FRO,503263,DNK,2010
ETH,131,FIN,2010
ETH,90101,DEU,2010
FRO,49026,DEU,2010
ETH,48913,HKG,2010
ETH,4000,HUN,2010
ETH,60,IDN,2010
ETH,433266,IRL,2010
ETH,6390,ITA,2010
ETH,6234,KEN,2010
FJI,1594719,MYS,2010
FJI,8979,,2010
ETH,274547,NLD,2010
FRO,17242,NLD,2010
FJI,5919,NZL,2010
FJI,450010,NZL,2010
FRO,207,NOR,2010
FRO,226,POL,2010
FJI,2272,IND,2010
FJI,502574,SGP,2010
ETH,88,ZAF,2010
ETH,7,ZAF,2010
ETH,89,ESP,2010
ETH,1193,ESP,2010
FRO,1253,SWE,2010
ETH,3834,CHE,2010
FJI,315,TON,2010
ETH,58913,TUN,2010
ETH,1292134,GBR,2010
FRO,2909,GBR,2010
FLK,7418,GBR,2010
FJI,2099,GBR,2010
ETH,461895,USA,2010
FRO,4755,USA,2010
FJI,82653,USA,2010
FJI,504,WSM,2010
FJI,21203,AUS,2005
FJI,203468,AUS,2005
ETH,3684,AUT,2005
FRO,27325,BEL,2005
ETH,140415,CHN,2005
FJI,3645,CHN,2005
FRO,112945,DNK,2005
ETH,36083,FRA,2005
FLK,12442,FRA,2005
ETH,6000,DEU,2005
FRO,38000,DEU,2005
FLK,11000,DEU,2005
FRO,31719,IRL,2005
FLK,20,KOR,2005
FJI,451688,MYS,2005
FJI,7303,,2005
ETH,73376,NLD,2005
FRO,1244,NLD,2005
FJI,140129,NZL,2005
ETH,533,NOR,2005
FRO,14886,NOR,2005
FJI,14962,SGP,2005
ETH,45564,ZAF,2005
ETH,28804,SWE,2005
ETH,574,CHE,2005
ETH,47786,ARE,2005
FJI,1748,GBR,2005
ETH,3075,USA,2005
FJI,6754,USA,2005
FJI,1237,KIR,2010
FJI,595,VUT,2010
BEN,2325,BEL,2015
BOL,250,BRA,2015
BMU,32765,CAN,2015
BLZ,7551,CAN,2015
BOL,374,CHL,2015
BOL,7286,CHL,2015
BOL,3367247,CHN,2015
BLZ,838,CHN,2015
BEN,235,CHN,2015
BOL,3313,CZE,2015
BEN,42523,CZE,2015
BOL,997,DNK,2015
BLZ,118,DNK,2015
BOL,1196,SLV,2015
BMU,845,FIN,2015
BOL,99,FIN,2015
BOL,244983,FRA,2015
BEN,341,FRA,2015
BEN,232505,FRA,2015
BMU,30134,DEU,2015
BOL,81321,DEU,2015
BEN,37362,DEU,2015
BLZ,822,GTM,2015
BOL,51950,HKG,2015
BMU,346963,IRL,2015
BTN,929,IRL,2015
BOL,1727,IRL,2015
BOL,438122,IRL,2015
BOL,126000,ISR,2015
BOL,3496,JPN,2015
BTN,132,KOR,2015
BOL,179,KOR,2015
BEN,109,KOR,2015
BEN,6929,KOR,2015
BMU,77561,LUX,2015
BOL,128597,MYS,2015
BLZ,25239,MYS,2015
BMU,29841,MEX,2015
BOL,293414,MEX,2015
BEN,2399,MEX,2015
BTN,2910,,2015
BOL,121144,,2015
BEN,39130,,2015
BTN,230,NLD,2015
BOL,320,NLD,2015
BOL,1937,NLD,2015
BLZ,115,NLD,2015
BEN,6,NLD,2015
BEN,46228,NLD,2015
BOL,56545,PRY,2015
BOL,114336,PER,2015
BOL,132,PRT,2015
BEN,965,PRT,2015
BTN,32548,IND,2015
BTN,3360,SGP,2015
BTN,85723,SGP,2015
BOL,7326,SGP,2015
BMU,148,ESP,2015
BOL,322,ESP,2015
BOL,50,ESP,2015
BMU,3795,SWE,2015
BTN,119,SWE,2015
BOL,474,SWE,2015
BTN,21,CHE,2015
BOL,103,CHE,2015
BLZ,10,CHE,2015
BOL,166,THA,2015
BLZ,12042,THA,2015
BEN,10,THA,2015
BEN,2307,THA,2015
BTN,4324,ARE,2015
BEN,3836,TUR,2015
BMU,171060,GBR,2015
BEN,17758,GBR,2015
BEN,4283,TZA,2015
BMU,6758,USA,2015
BMU,1340826,USA,2015
BOL,7037457,USA,2015
BLZ,274049,USA,2015
BEN,51490,USA,2015
BOL,291,ARG,2010
BMU,1532,AUS,2010
BOL,40,AUT,2010
BOL,6225,BEL,2010
BEN,466,BEL,2010
BEN,304,BEL,2010
BOL,645,BRA,2010
BMU,60210,CAN,2010
BMU,26224,CAN,2010
BOL,30851,CAN,2010
BLZ,810,CAN,2010
BOL,555620,CHL,2010
BTN,6444,CHN,2010
BOL,1301,CHN,2010
BEN,13654,CHN,2010
BMU,2651,FRA,2010
BLZ,6628,FRA,2010
BEN,438761,FRA,2010
BOL,1325,DEU,2010
BEN,11925,DEU,2010
BLZ,671,HND,2010
BMU,6088,IRL,2010
BMU,58239,IRL,2010
BOL,7596,IRL,2010
BOL,283255,IRL,2010
BEN,15258,LBN,2010
BMU,5059,MEX,2010
BOL,64602,MEX,2010
BLZ,4958,MEX,2010
BMU,2118,,2010
BOL,11350,,2010
BEN,29560,,2010
BMU,11937,NLD,2010
BOL,3979,NLD,2010
BEN,37137,NLD,2010
BOL,39057,PAN,2010
BLZ,9620,PAN,2010
BOL,16438,PRY,2010
BOL,103867,PER,2010
BEN,29,IND,2010
BMU,864,SGP,2010
BMU,2112,SGP,2010
BEN,65935,SGP,2010
BOL,496,SVK,2010
BMU,81,ZAF,2010
BOL,423,ESP,2010
BOL,974,SWE,2010
BEN,384,CHE,2010
BEN,35709,CHE,2010
BTN,19409,THA,2010
BMU,1391,GBR,2010
BOL,5249,GBR,2010
BEN,8350,GBR,2010
BMU,12921,USA,2010
BMU,2267682,USA,2010
BOL,3891812,USA,2010
BLZ,68517,USA,2010
BEN,18819,USA,2010
BMU,165,SYC,2015
BOL,78,ARG,2005
BOL,26,ARG,2005
BEN,7629,AUS,2005
BOL,312,AUT,2005
BOL,3480,BEL,2005
BEN,12253,BEL,2005
BOL,18509,BRA,2005
BMU,2140,CAN,2005
BMU,305907,CAN,2005
BOL,5138933,CHL,2005
BOL,54,CUB,2005
BEN,2509,CZE,2005
BOL,199,DNK,2005
BEN,1244,FRA,2005
BEN,237650,FRA,2005
BLZ,10000,DEU,2005
BLZ,197000,DEU,2005
BEN,2000,DEU,2005
BLZ,3442,GTM,2005
BMU,63924,HKG,2005
BMU,10064,HKG,2005
BOL,1000,HUN,2005
BMU,1347,IRL,2005
BOL,132646,IRL,2005
BOL,2518,ITA,2005
BOL,669,MEX,2005
BOL,2928,,2005
BLZ,1561,,2005
BEN,22386,NLD,2005
BOL,2761,PRY,2005
BOL,3093,PER,2005
BOL,33460,PER,2005
BMU,4892,SGP,2005
BOL,85,ESP,2005
BLZ,266,ESP,2005
BMU,1298,CHE,2005
BTN,635,CHE,2005
BOL,111,CHE,2005
BOL,561,CHE,2005
BEN,64397,ARE,2005
BOL,5230,GBR,2005
BLZ,16355,GBR,2005
BMU,1745756,USA,2005
BOL,359291,USA,2005
BLZ,79555,USA,2005
BEN,2955,USA,2005
BEN,469,MAR,2010
BOL,576979,PHL,2015
BLZ,10216,LCA,2010
COG,30,AGO,2015
CRI,20779,AZE,2015
COL,240,ARG,2015
CRI,990,ARG,2015
COK,2526,AUS,2015
CRI,859,AUS,2015
COL,6035,AUT,2015
COL,1594,AUT,2015
CRI,268,AUT,2015
CRI,6153,BHR,2015
CRI,2450,ARM,2015
COL,1017,BEL,2015
COL,21115,BEL,2015
COL,7229,BOL,2015
CRI,303,BOL,2015
COL,23080,BRA,2015
COL,38320,BRA,2015
CRI,118,BRA,2015
CRI,14,BRA,2015
COL,2711,BGR,2015
COL,3938,CAN,2015
COL,11496,CAN,2015
COG,322,CAN,2015
CRI,112201,CAN,2015
CRI,5840,CAN,2015
CRI,536,LKA,2015
COL,3156,CHL,2015
COL,24569,CHL,2015
CRI,1924,CHL,2015
COL,2276467,CHN,2015
COM,567,CHN,2015
COG,82498,CHN,2015
CRI,2297,CHN,2015
CRI,196527,CHN,2015
CRI,1,COL,2015
COL,6524,CRI,2015
COL,7877,CZE,2015
COL,14779,CZE,2015
COG,165800,CZE,2015
CRI,432,CZE,2015
COL,402,DNK,2015
COG,49009,DNK,2015
CRI,1169,DNK,2015
COL,27942,DOM,2015
CRI,8824,DOM,2015
COL,19244,ECU,2015
COL,2071,ECU,2015
CRI,190,ECU,2015
COL,4041,SLV,2015
CRI,449,SLV,2015
CRI,11248,SLV,2015
CRI,51304,ETH,2015
COL,553792,FIN,2015
CRI,25367,FIN,2015
COL,1737,FRA,2015
COL,8968,FRA,2015
COM,1330,FRA,2015
COG,1474,FRA,2015
COG,281955,FRA,2015
CRI,79703,FRA,2015
CRI,4847,FRA,2015
COL,5,GEO,2015
COL,1989,DEU,2015
COL,562012,DEU,2015
COG,5725,DEU,2015
CRI,26604,DEU,2015
COL,39,GTM,2015
CRI,20652,GTM,2015
CRI,624,GTM,2015
COL,1088120,HKG,2015
CRI,261640,HKG,2015
COL,269989,HUN,2015
COG,125,HUN,2015
CRI,2847,HUN,2015
CRI,16543,HUN,2015
CRI,4941,ISL,2015
CRI,18623,IDN,2015
CRI,2,IDN,2015
COL,6356842,IRL,2015
COG,77811,IRL,2015
CRI,4223989,IRL,2015
CRI,8000,ISR,2015
COL,2882,ITA,2015
CRI,2472,ITA,2015
COL,10041,JPN,2015
COL,23676,KOR,2015
COL,101723,KOR,2015
CRI,15809,KOR,2015
CRI,10090,KWT,2015
COL,63,LUX,2015
COG,1107,LUX,2015
COL,1397173,MYS,2015
COL,808,MEX,2015
COL,3816833,MEX,2015
COG,1042317,MEX,2015
CRI,537090,MEX,2015
CRI,22508,MEX,2015
COL,1756765,,2015
COG,55043,,2015
CRI,6281,,2015
CRI,39468,,2015
CRI,365,MAR,2015
COL,2507,NLD,2015
COL,189397,NLD,2015
COG,183291,NLD,2015
CRI,38956,NLD,2015
CRI,787,NLD,2015
COK,36870,NZL,2015
CRI,222,NIC,2015
COL,146,NOR,2015
COL,516,NOR,2015
COG,375,NOR,2015
COG,123440,NOR,2015
CRI,39547,NOR,2015
CRI,414,PAK,2015
COL,142509,PAN,2015
CRI,12667,PAN,2015
COL,402,PRY,2015
CRI,1720,PRY,2015
COL,1960,PER,2015
CRI,1118,PER,2015
COL,105,POL,2015
CRI,7658,POL,2015
CRI,14566,POL,2015
COL,215,PRT,2015
COG,197,PRT,2015
COL,55,QAT,2015
COG,187,QAT,2015
CRI,5489,QAT,2015
COL,8128,ROU,2015
CRI,100,ROU,2015
CRI,200,ROU,2015
COG,7,IND,2015
CRI,6346,IND,2015
CRI,1059,IND,2015
COL,710,SGP,2015
COL,248938,SGP,2015
COG,32963,SGP,2015
CRI,16816,SGP,2015
CRI,370,SVK,2015
COL,251,VNM,2015
CRI,3344,VNM,2015
COG,283,ZAF,2015
COG,389,ZAF,2015
CRI,16020,ZAF,2015
COL,6021,ESP,2015
COL,32891,ESP,2015
CRI,412,ESP,2015
CRI,149,ESP,2015
COL,24668,SWE,2015
COG,9013,SWE,2015
CRI,356,SWE,2015
COL,1757,CHE,2015
COL,64244,CHE,2015
COM,2198,CHE,2015
COG,52,CHE,2015
CRI,4550,CHE,2015
CRI,4129,CHE,2015
COL,236,THA,2015
COG,2177,THA,2015
CRI,5054,THA,2015
COG,11587,ARE,2015
CRI,3876,ARE,2015
COL,138,TUN,2015
COG,1565,TUR,2015
CRI,150,TUR,2015
COL,19346,UGA,2015
CRI,458,MKD,2015
COL,1402,GBR,2015
COL,90726,GBR,2015
COG,25774,GBR,2015
COK,1248,GBR,2015
CRI,8893,GBR,2015
CRI,182895,GBR,2015
COG,33,TZA,2015
COL,35142,USA,2015
COL,34089075,USA,2015
COG,26918,USA,2015
CRI,167815,USA,2015
CRI,11063748,USA,2015
COL,1903,URY,2015
COL,6787,URY,2015
COG,80136,AGO,2010
COL,313,ARG,2010
COL,15999,ARG,2010
COK,1956,AUS,2010
CRI,9291,AUS,2010
COL,13876,AUT,2010
CRI,3346,AUT,2010
CRI,3177,BGD,2010
CRI,3277,ARM,2010
COL,8408,BEL,2010
COG,1544,BEL,2010
CRI,1381,BEL,2010
CRI,1607,BEL,2010
COL,27,BOL,2010
CRI,5920,BOL,2010
COL,10200,BRA,2010
COL,2779,BRA,2010
CRI,21457,BRA,2010
CRI,25,BRA,2010
CRI,800,BLR,2010
COL,916,CAN,2010
COL,396494,CAN,2010
CRI,53159,CAN,2010
CRI,2632,CAN,2010
COL,4420,CHL,2010
COL,2360,CHL,2010
CRI,155307,CHL,2010
CRI,422,CHL,2010
COL,2434368,CHN,2010
COM,3005,CHN,2010
COG,4201,CHN,2010
CRI,16366,CHN,2010
CRI,121922,CHN,2010
CRI,583,COL,2010
COL,478,CRI,2010
COL,57,CRI,2010
CRI,3470,HRV,2010
COL,4,CZE,2010
CRI,198851,CZE,2010
COL,19838,DNK,2010
CRI,8577,DNK,2010
COL,255,DOM,2010
CRI,448,DOM,2010
CRI,50,DOM,2010
COL,6397,ECU,2010
COL,534,ECU,2010
CRI,252,ECU,2010
COL,452,SLV,2010
CRI,2080,SLV,2010
CRI,31,SLV,2010
COL,78,ETH,2010
CRI,1559,EST,2010
COG,2800,FIN,2010
COL,50371,FRA,2010
COM,14581,FRA,2010
COG,1303026,FRA,2010
CRI,7953,FRA,2010
COL,113951,DEU,2010
COG,54326,DEU,2010
CRI,23850,DEU,2010
CRI,23596,GTM,2010
CRI,1052,GTM,2010
COL,783,HND,2010
CRI,20984,HND,2010
CRI,862,HND,2010
COL,507083,HKG,2010
CRI,179418,HKG,2010
CRI,217020,HKG,2010
COL,1021000,HUN,2010
CRI,1000,HUN,2010
CRI,6915,IDN,2010
COL,213960,IRL,2010
COL,3112989,IRL,2010
COG,222276,IRL,2010
CRI,13228,IRL,2010
CRI,5201,IRL,2010
CRI,4499,CIV,2010
COL,105074,JPN,2010
CRI,5882,JPN,2010
CRI,6468,JOR,2010
COL,320,KOR,2010
COL,251352,KOR,2010
COG,893,KOR,2010
CRI,1920,KOR,2010
CRI,153419,KOR,2010
CRI,47208,KWT,2010
COG,78,LBN,2010
CRI,2883,LBN,2010
COM,143,MDG,2010
COL,6718,MYS,2010
COG,7027,MYS,2010
CRI,219693,MYS,2010
CRI,41631,MYS,2010
COL,15,MEX,2010
COL,2978377,MEX,2010
CRI,630978,MEX,2010
CRI,60948,MEX,2010
COL,158,,2010
COL,476975,,2010
CRI,3289,,2010
CRI,23142,,2010
CRI,13283,MNE,2010
COL,14589,NLD,2010
COM,2653,NLD,2010
COG,155179,NLD,2010
CRI,1326,NLD,2010
CRI,3979,NLD,2010
COL,116,ABW,2010
COL,85,ABW,2010
CRI,126,ABW,2010
COL,287,NZL,2010
COK,186215,NZL,2010
CRI,11545,NZL,2010
CRI,758,NIC,2010
COL,175,NOR,2010
CRI,73175,NOR,2010
CRI,634,PAK,2010
COL,36012,PAN,2010
COL,1001969,PAN,2010
CRI,118395,PAN,2010
CRI,184331,PAN,2010
COL,14738,PER,2010
COG,1647,PER,2010
CRI,33056,PER,2010
CRI,5330,POL,2010
CRI,600,POL,2010
COL,1549,PRT,2010
CRI,3930,ROU,2010
COL,652,RUS,2010
CRI,18801,RUS,2010
CRI,157867,SAU,2010
CRI,23625,SRB,2010
COG,8428,IND,2010
CRI,85446,IND,2010
COL,111278,SGP,2010
CRI,3294,SGP,2010
CRI,4345,SVK,2010
CRI,4634,SVK,2010
COL,2614,VNM,2010
CRI,16660,VNM,2010
CRI,868,SVN,2010
COM,75,ZAF,2010
COG,1,ZAF,2010
COG,46411,ZAF,2010
CRI,54757,ZAF,2010
COL,9190,ESP,2010
COL,49542,ESP,2010
CRI,350,ESP,2010
CRI,2486,ESP,2010
COG,40503,SWE,2010
CRI,2365,SWE,2010
CRI,5567,SWE,2010
COL,1017,CHE,2010
COL,30244,CHE,2010
CRI,820,CHE,2010
CRI,112,CHE,2010
COL,104351,THA,2010
CRI,43789,THA,2010
CRI,2795,MKD,2010
COL,44368,GBR,2010
CRI,48911,GBR,2010
COL,78936,USA,2010
COL,36547729,USA,2010
COG,5062,USA,2010
COK,11700,USA,2010
CRI,196841,USA,2010
CRI,10714877,USA,2010
COL,246,URY,2010
COL,1872,URY,2010
COL,211,SYC,2015
CRI,91610,DZA,2005
COL,32542,ARG,2005
COL,12426,ARG,2005
COK,12206,AUS,2005
CRI,1432,AUS,2005
COL,302,AUT,2005
COL,23990,AUT,2005
CRI,142051,AUT,2005
COL,5100,BRB,2005
CRI,26022,BEL,2005
CRI,6945,BOL,2005
CRI,168,BIH,2005
COL,372600,BRA,2005
CRI,25150,BRA,2005
CRI,1410,BGR,2005
COL,5356,CAN,2005
COL,27037,CAN,2005
CRI,23637,CAN,2005
CRI,9358,CAN,2005
COL,1111,CHL,2005
COL,13146,CHL,2005
CRI,35506,CHL,2005
COL,75921,CHN,2005
COG,13900,CHN,2005
COK,10888,CHN,2005
CRI,27215,CHN,2005
CRI,1050,COL,2005
COL,9401,CRI,2005
CRI,522,CRI,2005
CRI,1927,HRV,2005
COL,281,CUB,2005
CRI,770,CUB,2005
CRI,15357,CZE,2005
CRI,513109,DNK,2005
COL,27961,ECU,2005
COL,1244,ECU,2005
COL,8476,SLV,2005
CRI,5793,SLV,2005
CRI,12488,SLV,2005
COL,21152,FRA,2005
COG,380738,FRA,2005
CRI,39817,FRA,2005
CRI,37327,FRA,2005
COG,866,GAB,2005
COL,4000,DEU,2005
COL,358000,DEU,2005
COG,48000,DEU,2005
CRI,62000,DEU,2005
CRI,6000,DEU,2005
COL,130126,GTM,2005
CRI,1182,GTM,2005
CRI,78317,GTM,2005
CRI,11808,HND,2005
COL,19933,HKG,2005
COL,146000,HUN,2005
CRI,9000,HUN,2005
COL,289014,IRL,2005
CRI,411,IRL,2005
COL,18471,ITA,2005
CRI,2246,CIV,2005
CRI,4843,JAM,2005
CRI,117441,JPN,2005
CRI,5869,JOR,2005
COK,2405,KEN,2005
COL,4454,KOR,2005
CRI,536913,KOR,2005
CRI,20000,LBN,2005
CRI,28221,MYS,2005
COM,9117,MUS,2005
COL,16051,MEX,2005
COL,463582,MEX,2005
COK,568,MEX,2005
CRI,131983,MEX,2005
CRI,19261,MEX,2005
COL,135940,,2005
CRI,46015,,2005
CRI,918,,2005
CRI,515,MAR,2005
COL,24873,NLD,2005
COG,9949,NLD,2005
CRI,37295,NLD,2005
CRI,50990,NLD,2005
COL,3009,ANT,2005
COK,49720,NZL,2005
CRI,36144,NZL,2005
CRI,549,NZL,2005
CRI,43400,NIC,2005
CRI,4160,NOR,2005
CRI,51007,PAN,2005
COL,35791,PER,2005
CRI,37136,POL,2005
CRI,1482,QAT,2005
COG,96,ROU,2005
CRI,3618,ROU,2005
CRI,7790,RUS,2005
CRI,91006,SAU,2005
CRI,372,SEN,2005
COG,928,SRB,2005
CRI,7511,SRB,2005
CRI,5528,IND,2005
COL,429446,SGP,2005
CRI,570033,SGP,2005
CRI,2769,SGP,2005
CRI,4503,SVK,2005
COL,128,ZAF,2005
COM,6019,ZAF,2005
COG,2422,ZAF,2005
CRI,12471,ZAF,2005
CRI,107929,ZAF,2005
COL,419,ESP,2005
COL,93,ESP,2005
CRI,21756,ESP,2005
CRI,18529,ESP,2005
COL,13968,CHE,2005
CRI,4112,CHE,2005
CRI,89702,THA,2005
COG,18827,ARE,2005
CRI,38764,ARE,2005
CRI,15435,TUR,2005
CRI,2460,MKD,2005
COL,13113,GBR,2005
COG,5763,GBR,2005
COG,29989,GBR,2005
CRI,68312,GBR,2005
CRI,16727,GBR,2005
COL,13160863,USA,2005
CRI,217555,USA,2005
CRI,3136084,USA,2005
COL,100,BRB,2010
CRI,271,BRB,2010
COG,938,MAR,2010
CRI,174485,MAR,2010
COL,96230,PHL,2010
CRI,360,UKR,2010
COL,5579,VEN,2010
COL,166978,VEN,2010
CRI,104,VEN,2010
COL,979,DOM,2005
CRI,328,DOM,2005
CRI,4416,IDN,2005
COL,520050,PHL,2005
CRI,52878,PHL,2005
CRI,1702,UKR,2005
COL,18539,VEN,2005
COL,6329,VEN,2005
CRI,501150,VEN,2005
SGP,98628,ALB,2015
SVN,36694,ALB,2015
SGP,266920,DZA,2015
SVK,6690,DZA,2015
SGP,273,AGO,2015
SGP,375603,AZE,2015
SGP,1339695,ARG,2015
SGP,114708785,AUS,2015
SGP,11507092,AUS,2015
SVK,1336,AUS,2015
SGP,5692651,AUT,2015
SGP,48584,AUT,2015
SVK,841801,AUT,2015
SVK,6389534,AUT,2015
SVN,165212,AUT,2015
SVN,2486561,AUT,2015
SGP,56,BHS,2015
SGP,71404,BHR,2015
SVN,1517,BHR,2015
SGP,64715636,BGD,2015
SGP,24690,BGD,2015
SGP,83973,ARM,2015
SLE,721,BEL,2015
SGP,2205271,BEL,2015
SGP,50128,BEL,2015
SVK,8584,BEL,2015
SVK,4684382,BEL,2015
SVN,565,BEL,2015
SVN,19252,BEL,2015
SGP,3000,BMU,2015
SGP,165727,BOL,2015
SGP,175321,BIH,2015
SVN,14028,BIH,2015
SVN,256,BIH,2015
SGP,12851,BWA,2015
SGP,24768,BWA,2015
SVK,3363,BWA,2015
SGP,5542241,BRA,2015
SGP,21824,BRA,2015
SGP,1535,SLB,2015
SGP,868532,BRN,2015
SGP,264719,BRN,2015
SVK,1927289,BGR,2015
SVK,4028,BGR,2015
SVN,991,BGR,2015
SGP,2380400,BLR,2015
SGP,18962,KHM,2015
SGP,28090,CMR,2015
SGP,17053165,CAN,2015
SGP,484702,CAN,2015
SVK,3149,CAN,2015
SGP,1176,CPV,2015
SGP,2244351,LKA,2015
SGP,164356,LKA,2015
SGP,811254,CHL,2015
SVK,1106,CHL,2015
SVN,24384,CHL,2015
SGP,258197399,CHN,2015
SGP,1680545096,CHN,2015
SVK,47298,CHN,2015
SVK,268791844,CHN,2015
SVN,887,CHN,2015
SVN,3773955,CHN,2015
SGP,1502230,COL,2015
SGP,640,COL,2015
SVN,2894,COL,2015
SGP,266857,CRI,2015
SVN,30,CRI,2015
SGP,32792,HRV,2015
SVK,4067246,HRV,2015
SVN,665907,HRV,2015
SVN,3431393,HRV,2015
SGP,7453,CYP,2015
SGP,1168,CYP,2015
SVK,187,CYP,2015
SGP,120691928,CZE,2015
SGP,4601730,CZE,2015
SVK,5345039,CZE,2015
SVK,34115135,CZE,2015
SVN,9874,CZE,2015
SVN,2898580,CZE,2015
SGP,1747687,DNK,2015
SGP,276573,DNK,2015
SVK,4263,DNK,2015
SVK,38274,DNK,2015
SVN,94452,DNK,2015
SVN,109765,DNK,2015
SGP,92534,DOM,2015
SGP,1245314,ECU,2015
SGP,11,SLV,2015
SGP,59007,ETH,2015
SGP,330843,EST,2015
SVN,169,EST,2015
SGP,20108,FJI,2015
SGP,4848288,FIN,2015
SGP,275901,FIN,2015
SVK,312,FIN,2015
SGP,42426776,FRA,2015
SGP,390442,FRA,2015
SVK,327593,FRA,2015
SVK,61714,FRA,2015
SVN,15171,FRA,2015
SVN,862618,FRA,2015
SGP,11917,PYF,2015
SGP,16422,PSE,2015
SLE,572,DEU,2015
SGP,156463659,DEU,2015
SGP,3521786,DEU,2015
SVK,877900,DEU,2015
SVK,8933523,DEU,2015
SVN,1471261,DEU,2015
SVN,5016908,DEU,2015
SGP,60615,GRC,2015
SGP,3684,GRC,2015
SVK,24423,GRC,2015
SVK,1464,GRC,2015
SGP,7382,GRL,2015
SGP,225378,GTM,2015
SGP,1449,GIN,2015
SGP,190878888,HKG,2015
SGP,87138455,HKG,2015
SVK,532002,HKG,2015
SVN,14828,HKG,2015
SGP,25875923,HUN,2015
SGP,11652114,HUN,2015
SVK,2831262,HUN,2015
SVK,1340431,HUN,2015
SVN,116,HUN,2015
SVN,163740,HUN,2015
SGP,295438,ISL,2015
SVN,331,ISL,2015
SGP,43508153,IDN,2015
SGP,5720985,IDN,2015
SGP,161459979,IRL,2015
SGP,55423277,IRL,2015
SVK,38408,IRL,2015
SVK,1607223,IRL,2015
SVN,61068,IRL,2015
SVN,2581098,IRL,2015
SGP,1568000,ISR,2015
SGP,108000,ISR,2015
SVK,6000,ISR,2015
SVK,16000,ISR,2015
SVN,1000,ISR,2015
SGP,461129,ITA,2015
SGP,141579,ITA,2015
SVK,25710991,ITA,2015
SVK,1923560,ITA,2015
SVN,76517,ITA,2015
SVN,2170051,ITA,2015
SGP,129133,CIV,2015
SGP,145811,JAM,2015
SLE,2306,JPN,2015
SGP,163488761,JPN,2015
SGP,31544878,JPN,2015
SVK,11396,JPN,2015
SGP,710350,KAZ,2015
SVN,68,KAZ,2015
SGP,198176,JOR,2015
SGP,61362517,KOR,2015
SGP,55771822,KOR,2015
SVK,2748,KOR,2015
SVK,36459333,KOR,2015
SVN,6901,KOR,2015
SVN,11793,KOR,2015
SGP,1146005,KWT,2015
SGP,36913,KGZ,2015
SLE,1427,LVA,2015
SGP,121,LVA,2015
SVK,10892564,LVA,2015
SVK,885648,LVA,2015
SVN,45661,LVA,2015
SVN,39524,LVA,2015
SGP,5703,LTU,2015
SVK,76958,LTU,2015
SVK,2893270,LTU,2015
SVN,417,LTU,2015
SGP,319602,LUX,2015
SGP,1575,LUX,2015
SVK,93,LUX,2015
SVK,1521,LUX,2015
SVN,1259,LUX,2015
SGP,72658,MAC,2015
SGP,102380,MDG,2015
SGP,276,MWI,2015
SGP,88865581,MYS,2015
SGP,144789002,MYS,2015
SVN,92425,MYS,2015
SGP,1320701,MDV,2015
SVN,1049,MDV,2015
SVK,13953,MLT,2015
SGP,26528,MUS,2015
SGP,169,MUS,2015
SGP,90880505,MEX,2015
SGP,37623812,MEX,2015
SVK,809933,MEX,2015
SVK,3852386,MEX,2015
SVN,729490,MEX,2015
SGP,39857423,,2015
SGP,12785961,,2015
SVK,746671,,2015
SVN,168203,,2015
SGP,92744,MNG,2015
SGP,23162,MNG,2015
SVN,163244,MNG,2015
SGP,78806,MDA,2015
SVK,119,MDA,2015
SGP,39297,MNE,2015
SVN,3388,MNE,2015
SGP,361636,MAR,2015
SGP,10,OMN,2015
SGP,154782,NPL,2015
SLE,22,NLD,2015
SLE,1107,NLD,2015
SGP,15369453,NLD,2015
SGP,12797961,NLD,2015
SVK,1215426,NLD,2015
SVK,19268788,NLD,2015
SVN,816261,NLD,2015
SVN,3048165,NLD,2015
SGP,11614297,NZL,2015
SGP,1458181,NZL,2015
SGP,124546,NIC,2015
SGP,42399,NER,2015
SGP,7618543,NOR,2015
SGP,142688,NOR,2015
SVK,32153,NOR,2015
SVN,4571,NOR,2015
SVN,3677,NOR,2015
SGP,316,PLW,2015
SVN,9140,PLW,2015
SGP,721603,PAK,2015
SGP,289,PAK,2015
SGP,14322,PAN,2015
SGP,3631669,PRY,2015
SGP,2358067,PER,2015
SGP,10823607,POL,2015
SGP,80062,POL,2015
SVK,387628,POL,2015
SVK,4089828,POL,2015
SVN,504180,POL,2015
SVN,149615,POL,2015
SGP,6193,PRT,2015
SVK,3771,PRT,2015
SVN,5309,PRT,2015
SVN,1031,PRT,2015
SGP,855649,QAT,2015
